Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude,stft_pct,stft_rolling_mean,stft_rolling_std,stft_ema,stft_low_flag,lambda_v,lambda_rolling_mean,lambda_rich_flag,map_mbar,map_rolling_mean,map_rolling_std,rpm,is_idle,rpm_delta,rpm_jerk,module_voltage,voltage_low_flag,voltage_rolling_min,calc_load_pct,calc_load_rolling_mean,rich_idle_score,low_battery_score
,671.0,24.0,,,79.0,,,,,,,,0.09,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.166,0,,,,671.0,1,-1.0,-3.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,79.0,,,,,,,,0.41,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.41,0.16799999999999998,0,,,,673.0,1,2.0,3.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.79,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.79,0.292,0,,,,670.0,1,-3.0,-5.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.79,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.79,0.43200000000000005,0,,,,671.0,1,1.0,4.0,,0,,24.0,24.0,1,0
,665.0,24.0,,,79.0,,,,,,,,0.72,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.72,0.5599999999999999,0,,,,665.0,1,-6.0,-7.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,79.0,,,,,,,,0.28,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.28,0.5980000000000001,0,,,,669.0,1,4.0,10.0,,0,,24.0,24.0,1,0
,668.0,24.0,,,79.0,,,,,,,,0.12,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.12,0.54,0,,,,668.0,1,-1.0,-5.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.09,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.4,0,,,,672.0,1,4.0,5.0,,0,,24.0,24.0,1,0
,674.0,24.0,,,79.0,,,,,,,,0.08,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.08,0.258,0,,,,674.0,1,2.0,-2.0,,0,,24.0,24.0,1,0
,667.0,24.0,,,79.0,,,,,,,,0.08,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.08,0.13,0,,,,667.0,1,-7.0,-9.0,,0,,24.0,24.0,1,0
,676.0,24.0,,,79.0,,,,,,,,0.11,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.11,0.096,0,,,,676.0,1,9.0,16.0,,0,,24.0,24.0,1,0
,676.0,24.0,,,79.0,,,,,,,,0.73,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.73,0.21799999999999997,0,,,,676.0,1,0.0,-9.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.78,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.78,0.356,0,,,,671.0,1,-5.0,-5.0,,0,,24.0,24.0,1,0
,666.0,24.0,,,79.0,,,,,,,,0.75,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.75,0.49000000000000005,0,,,,666.0,1,-5.0,0.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.62,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.62,0.598,0,,,,670.0,1,4.0,9.0,,0,,24.0,24.0,1,0
,668.0,24.0,,,79.0,,,,,,,,0.32,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.32,0.64,0,,,,668.0,1,-2.0,-6.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.11,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.11,0.516,0,,,,670.0,1,2.0,4.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,79.0,,,,,,,,0.09,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.378,0,,,,673.0,1,3.0,1.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.08,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.08,0.244,0,,,,672.0,1,-1.0,-4.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.09,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.13799999999999998,0,,,,670.0,1,-2.0,-1.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,79.0,,,,,,,,0.11,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.11,0.096,0,,,,669.0,1,-1.0,1.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,80.0,,,,,,,,0.5,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.5,0.174,0,,,,669.0,1,0.0,1.0,,0,,24.0,24.0,1,0
,668.0,24.0,,,80.0,,,,,,,,0.77,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.77,0.31,0,,,,668.0,1,-1.0,-1.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,80.0,,,,,,,,0.75,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.75,0.44399999999999995,0,,,,673.0,1,5.0,6.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,80.0,,,,,,,,0.67,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.67,0.56,0,,,,669.0,1,-4.0,-9.0,,0,,24.0,24.0,1,0
,689.0,36.0,,,80.0,,,,,,,,0.83,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.83,0.704,1,,,,689.0,1,20.0,24.0,,0,,36.0,26.4,2,0
,978.0,85.0,,,79.0,,,,,,,,0.05,-14.0,,nan,,,49,,,,-11.337964594503944,0,0.05,0.614,0,,,,978.0,1,289.0,269.0,,0,,85.0,38.6,1,0
,1424.0,83.0,,,80.0,,,,,,,,0.03,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.03,0.4659999999999999,0,,,,1424.0,0,446.0,157.0,,0,,83.0,50.4,0,0
,1988.0,83.0,,,79.0,,,,,,,,0.05,-8.0,,nan,,,49,,,,-11.337964594503944,0,0.05,0.32599999999999996,0,,,,1988.0,0,564.0,118.0,,0,,83.0,62.2,0,0
,2633.0,32.0,,,80.0,,,,,,,,0.01,-5.0,,nan,,,49,,,,-11.337964594503944,0,0.01,0.194,0,,,,2633.0,0,645.0,81.0,,0,,32.0,63.8,0,0
,2385.0,20.0,,,80.0,,,,,,,,0.03,-5.0,,nan,,,49,,,,-11.337964594503944,0,0.03,0.034,0,,,,2385.0,0,-248.0,-893.0,,0,,20.0,60.6,0,0
,2082.0,13.0,,,80.0,,,,,,,,0.02,0.0,,nan,,,49,,,,-11.337964594503944,0,0.02,0.028000000000000004,0,,,,2082.0,0,-303.0,-55.0,,0,,13.0,46.2,0,0
,1761.0,17.0,,,80.0,,,,,,,,0.01,0.0,,nan,,,49,,,,-11.337964594503944,0,0.01,0.024,0,,,,1761.0,0,-321.0,-18.0,,0,,17.0,33.0,0,0
,1515.0,15.0,,,80.0,,,,,,,,0.03,0.0,,nan,,,49,,,,-11.337964594503944,0,0.03,0.02,0,,,,1515.0,0,-246.0,75.0,,0,,15.0,19.4,0,0
,1451.0,15.0,,,80.0,,,,,,,,0.09,0.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.036,0,,,,1451.0,0,-64.0,182.0,,0,,15.0,16.0,0,0
,1370.0,16.0,,,80.0,,,,,,,,0.83,0.0,,nan,,,49,,,,-11.337964594503944,0,0.83,0.196,1,,,,1370.0,0,-81.0,-17.0,,0,,16.0,15.2,1,0
,1281.0,17.0,,,80.0,,,,,,,,0.87,-1.0,,nan,,,49,,,,-11.337964594503944,0,0.87,0.366,1,,,,1281.0,0,-89.0,-8.0,,0,,17.0,16.0,1,0
,1235.0,17.0,,,80.0,,,,,,,,0.88,-1.0,,nan,,,49,,,,-11.337964594503944,0,0.88,0.54,1,,,,1235.0,0,-46.0,43.0,,0,,17.0,16.0,1,0
,1158.0,18.0,,,80.0,,,,,,,,0.89,-2.0,,nan,,,49,,,,-11.337964594503944,0,0.89,0.712,1,,,,1158.0,0,-77.0,-31.0,,0,,18.0,16.6,1,0
,1095.0,18.0,,,80.0,,,,,,,,0.88,-2.0,,nan,,,49,,,,-11.337964594503944,0,0.88,0.8699999999999999,1,,,,1095.0,0,-63.0,14.0,,0,,18.0,17.2,1,0
,1036.0,19.0,,,80.0,,,,,,,,0.88,-2.0,,nan,,,49,,,,-11.337964594503944,0,0.88,0.8799999999999999,1,,,,1036.0,0,-59.0,4.0,,0,,19.0,17.8,1,0
,978.0,20.0,,,80.0,,,,,,,,0.87,-2.0,,nan,,,49,,,,-11.337964594503944,0,0.87,0.8800000000000001,1,,,,978.0,1,-58.0,1.0,,0,,20.0,18.4,2,0
,939.0,21.0,,,80.0,,,,,,,,0.86,-3.0,,nan,,,49,,,,-11.337964594503944,0,0.86,0.876,1,,,,939.0,1,-39.0,19.0,,0,,21.0,19.2,2,0
,900.0,22.0,,,80.0,,,,,,,,0.86,-3.0,,nan,,,49,,,,-11.337964594503944,0,0.86,0.8699999999999999,1,,,,900.0,1,-39.0,0.0,,0,,22.0,20.0,2,0
,864.0,22.0,,,80.0,,,,,,,,0.86,-3.0,,nan,,,49,,,,-11.337964594503944,0,0.86,0.866,1,,,,864.0,1,-36.0,3.0,,0,,22.0,20.8,2,0
,832.0,22.0,,,80.0,,,,,,,,0.84,-4.0,,nan,,,49,,,,-11.337964594503944,0,0.84,0.858,1,,,,832.0,1,-32.0,4.0,,0,,22.0,21.4,2,0
,807.0,23.0,,,80.0,,,,,,,,0.82,-4.0,,nan,,,49,,,,-11.337964594503944,0,0.82,0.8479999999999999,1,,,,807.0,1,-25.0,7.0,,0,,23.0,22.0,2,0
,769.0,23.0,,,80.0,,,,,,,,0.81,-4.0,,nan,,,49,,,,-11.337964594503944,0,0.81,0.8379999999999999,1,,,,769.0,1,-38.0,-13.0,,0,,23.0,22.4,2,0
,741.0,25.0,,,80.0,,,,,,,,0.78,-5.0,,nan,,,49,,,,-11.337964594503944,0,0.78,0.8220000000000001,0,,,,741.0,1,-28.0,10.0,,0,,25.0,23.0,1,0
,741.0,27.0,,,80.0,,,,,,,,0.82,-5.0,,nan,,,49,,,,-11.337964594503944,0,0.82,0.8140000000000001,1,,,,741.0,1,0.0,28.0,,0,,27.0,24.0,2,0
